שמואל סלוביס
מוסד חקלאי
מלון הערבה
דלית אל כרמל
אל-אנביאא
סמ נורית
קראסייה
כפר בן נון
ווג'ווד
אלסונדס
אל שאבי
יונתן החשמונ
הרב שלמה עדני
הרב יצהרי צדוק
תרפה
קיש ב פרטי
ש שלש קומות
"ד""ר כהן היינץ"
שקאאיק אל נעמאן
יפה נוף שכ
רבי שבזי שלום
לה גווארדיה
דוד רוזנטל
שביל היוגב
אל-ריאץ'
חוף סלע
ויסר יעקב וחנה
"ד""ר וילהלמינה כהן"
השילוח
משעול נחל חילזון
סמ אברהם ונעימה
נתיב האור
שלומה בן יוס
"אדמו""ר האמצעי"
חות הסוסים
בית גולדפרב
השופט בנימין
תל אביב -יפו
הברוש צור יגאל
דרך אלישר
צלע צפון
מסעי בני ישראל
שכ עין אלמעארה
המגינים דרך
מרקוס משה
גבעת שאול א
אל בוטום
צבי הרלינג
חכמי דוד
"גבעת הלבונה מ""ר"
בורנשטיין חיים שוהם
"נחל עוז מ""ר"
ככר המוסדות
סמטת שחר
אל-אחד
הנדיב ב רימ
נתיב הערבה
קר מאור חיים
רח ט כ שלם
שמעון אבידן
ככר אל גזאלי
אברהם אבן-שושן
חוסן
אל כבביר
חמת גדר
מלון מיראז'
ככר משה שרת
אל-נקאר
רדואן
יגיע כפיים
שכ אל פארוק
ככר דוד טנה
בארי פנת ויצמן
ינאי המלך
ח'לת אל-פול
מעלה ארגמן
ישיבת איטרי
יחיא אלקשמה
חוש אל עג'לוני
אריסטו
לכה דודי
העסיס
משה )וחצי( לוי
בן עובדיה יוסף
שרת משה
אלהייב
אל-בקרה
ישכון
לבונטין
שכ' גבעת המכוורת
דיר כרמליט
אבו רוקייק
גולני ב החי
עין אלמגארה
אל בירכה
הלוי יחיא
אל-זאוויה
הנגיד
כיכר אבן שושן
הלוחמים )ככר(
יוסף ברסלבסקי
אייזיק חריף
לטבנסקי אחים
הראז
דרך התבלינים
עקבת גניס
זאב )ויניה( הדרי
החוצבים
שדה אילן
נבטים רמת אפעל
ברנדויין
ככר חוני
אל דהאר
זורעים
שד אבא אבן
שלומית
ביח אסותה
אהרון אוזן
בית גרינברג
אל-לימון
ליפצ'ין סול
מצפה ברנע
נתיב אבות
מ פל שעפט
שד אפיקים
מסילת החשמונאים
המכללה
אלאע'אני
אלת המסטיק
אל חיג'אז
הרב שרירא גאון
רחל משכית
רח ד תל גבורים
שבילי משה
"הרב האדמו""ר החלוץ"
א. צ. גרינברג
ש נוה אבבים
משעול אלול
אל תינה
שביל הסילו
קדימה יציב
הרב יעקבוביץ
מבוא עזקה
גב בילו
ארנון יעקב
ככר מודיעין
מקוה
גרופית
באב אלעמוד
בית אריזה
רח ב תל גבור
קרית מנחם
יהודה פיקרד
יעקב סימנטוב
"אורנים מ""ר"
מלחית
סמטת נחל נטפים
יוסף פתיחה
ריבלין ככר
זכרון טוביה
כיכר המחלבה
בית נפתלי
סמ הבונה
המושב כרכור- כיכר
אל סואדיה
עמיקם שמאי
אל-גורבאל
עמירן
מצפה אפק
הפרדס שביל
מרדכי טביב
ישמח משה
קליפורניה
א ד ג
שייח' אבו עלי נסר
מרץ
דוב הוז
אלפיה הרב
המוביל הארצי
אגרון א חומס
ש פאגי סנהד
מרכז סנטר
ככרולירו חיים אהרון
פלדרמן
יפו ב מוריה
נאשה
ג'ורת אבו קמרה
סטלה מריס ד
האלוף גורן
שומרי אמונים
אל-לוד
אהרון חג'ג
ספיר יוסף
דוד חיון
אלאס
רב אלוף דוד אלעזר
הרב יעקב מוצפי
שכ גבעת משה
קיסוסית
בליטנטל משה
רותר
שביל היערה
דיר ראפאת
שורץ שושנה
אלסחווה
מעב חדשה
משעול שמעון
הייקל יוסף
צידא
חזקיה שמעונוב
פטריאק לטינ
נהלל ב מדרש
הנחליאלי
הכלנית
"ש הרי""ף"
זאבי
אדיכל אריה שרון
ע'זה
רח כה ק חיים
רובע לבאות
סמ היין
כיכר נפתלי אילתי
משעול חדרון
הברושים רמת אפעל
עקבת א גנים
מנחם
יוסף סליבא
ש גבעת הרצל
מרזר
תל נוף
שכ כפיר יוסף
גבעת פרס
זאב ליבר
עלאדין
"דרך שח""ל"
רח נב
אחדות הימים
חאלד בן אל-ואליד
ב סמ
אל-אומם
הרב פרדס ככר
ברנדשטטר
הר נוף
השירות
זן
חי רחמים דוידוב
ניקרגואה
"אצ""ג"
מפרץ התכלת
מלן
המרשל פייר קניג
פלאוט מנחם
עדילה
ליד ש שומרו
רמות פולין
החרוב צורן
קריית אל סיאדין
אבן גבירול
שד נוה יעקב
סמ ההדרים
הרב איבגי משה
ש קטמון ג
סעדיה הכהן
אלזעפראן
צברי חיים
אל ח'רובה
דרך כוכב יעקב
עאפר
משעול נבטים
שמידמן
משה פרס
רקון
"השח""ל"
ורנר
ביח הדסה
פון באטנברג אליס
אנחל סאנס בריס
אל-ריבאט
רבי נחמן מברסלב
רות המשך
השומרה
אל קדס
שכון המשטרה
קישלה
מרמרי
דרך הלורד
מילר אביגדור
אל סעיידה
מלון הלטון מלכת שבא
ש צבא קבע ד
ישיבת שאירת יוסף
ש עממי שלב
הרב קדר
מ.ק בית אליעזר
תורת חסד
עראק אל-מטבך
מלאכה רסקו
הכרמל ב
הרב רצאבי
אלאעראף
שבח
שכון כנען
דוריתיאה קרוק
א נחל
המבקיעים
יעקב המורה
אזור תעשייה דרום
נוסיבה ש
דוגה
כיכר סוללי הבירה
הציפורים )טיילת(
אזבסט בצרון
פינטו
אשרמן יוסף
שמואל בן שבת
שכ בן דור ש
חליל אל סכאכיני
"תא""ל אביגדור קהלני"
שדרות חיטה
קש ב מזרחי
שכ אלמידאן
ש רחלים
לני
אזבסטון צפו
"החי""ש"
כרמי זאב
חאג' מוסא
ש ר שאול כר
אסף דוד
סאמט שמעון
מלון חן
חרותנו
המג דרך
אל-סולטאן
אל-וותאק
אברהם אגמון
ככר רמז
ש מודיעין
סמ צדוק חיים
נחמיה הנביא
אל-אחלאס
בראד
אל-ריאץ
אלמפצלה
ש גן בועז
"השבולת ג""ע"
שד' הדקלים
השדה ב חנביץ
ח למוד חקלאי
אל מחגר אל גרבי
אלסאחה
דרך חלפון
הר הגמל
ש וולפזון
אל-ערין
הבורסקאי
מבוא האיריס
רוזנפלד אהרון
שניאור
ארץ חמדה
מול קלנע תפ
מהרשק בני
דרך שעפט
אעצם )שבט(
דרך ספיר יוסף
מורזיוף
סיגלון
אמדורסקי
יוסף אריכא
מנגר א ככר
אשדות יעקוב
שכ אשת חיל
עמישב מול מח
מעגל החצב
קרמניאן משה
מעברת אולגה
אל-סהל
דיר מוורניה
אחז המלך
גורת אלסלמון
מחנה תל נוף
רקפות
עין עפרים
דרך בר אילן
שביל הקליפים
שופמן גרשום
סוריה
משה חייבי
נחל רבה
משעול המרווה
דיסקין בנימין
ש גני אזור
כרם יבנה קבוצה
עין אלנבי
שד הרי יהודה
הרב גולדקנופף
"האודם צ""י"
גונן ש עמיד
אל נח'לה
אל זהראוי
עגרמה
יצחק דוד מן
אייזנבנד
ככר שמואל טנקוס
תפארת ציון
דוד אסף
שכ מנחת
מושב שוקדה
אל גולאן
ש בורוכוב
ואדי סאליב
"ד""ר ישראל אלדד"
חצור ב עמידר
מוסד לנוער
מוחמד עבדלווהאב
הררי
יהודה שטין
דביקר יחזקאל
מבוא החיטה
מרדקוש
אלוף נצחון
נחל ניצנה
רבי שמואל הנגיד
הרב מוצפי
רבי דוד מלול
סמ לענה
הילד שדרות
אלנח'יל
משעול התפוח
טוחן
ביס צאלים
יצחק אולשן
ביס אורט פנימיה
שיריזלי
שכ עין כרם ג
ש נווה דקל
כפר חושן
מלבן
אלעלי נאגי
שכ גב משה ב
קטמון ו
הדרור מכבים רעות
גיורא צחור
ביס שדה הר גילה
אל-עקבי
שכ גפן
מלון הצפון
שכ תל גנים
אלשיח' צואן
גב אולגה א
שראפת
מעלה משואות יצחק
פטל
סטרומה דרך
וקסמן זלמן
חצבני
רחבת גדעון
שביל ינקולוביץ
מעינות שרה
ישראל זרחי
סביל אלאזהאר
חרת חנינה
ראס שחאדה
אל איובי
מלון דגון
ארד א סמר
הערער
רובע א
הבניה
אריה צימוקי
אלח'לאל
בן קיסמא
כיכר סטרייג' הנרי
אלנימר
גבעת שזר
מוסינסון
אברהם )שדרות(
ככר המושבות
אל-אג'דאד
שביל הפיקוסים
עיריה
שלמה זלמן אוירבך
סמ השרון
ברוך רפפורט
ש שלום
הפרגים
"הר ורדה מ""ר"
מרדכי ויינגרטן
אלפי מנשה
אביתר הכהן
פרדיס ב חדש
שמואל מוהליבר
אפשטין
רציף עליה ה
לאונרד כהן
עבודי יחזקאל
מ שלמה המלך
חבר לאומים
מן ההר
ש דיסקי בקעה
דרך משה
חארת אלח'לווה
מחנה עדי
יצחק שתל
פטריאך קתולי
ביר אל חמאם
זהבון
צורף
"הגפן נ""א"
שיאון
הסינים
כפר החרש
קרוזה
ארשנסקי
ש בלוק צפון
סיתונית צורן
זודאת אלחריק
שלום גורני
יצחק צוקרמן
בן-ציון מוסנזון
מכון גריאטרי
ש רגון
אברהם הלל
אל אעואר
יורם אברג'יל
אלכלה
סוסים
פוירשטיין אמיל
זריף אל טול
רמבם פ ה
סמ חרוב
דרך הרכבת
רכס חלוקים
אינשטיין אריק
חיל המדע
ק אגודת י
פומלית
עצמון מכבים רעות
באר אברהם
קלישר
מעלה הזית
נחל חוארים
אנליביץ
מקס נורדו
ולהלה
שד הראשונים
שער ניקנור
ציפר
אל קרואן
פח'ר א)ל( דין
בן מהללאל
משעול האהבה
כ שלם רח נה
חווה
שכ המקשר א
שדרות דגניה
בתי ניטין
שדרות אדם
בקר
לקרט
רח כד ק חיים
רח מו סחנה ג
ברכת הבנים
שך
ש רכבת אב
תל חי שד
עין אל-אסד
רוח ים
מרכז קליטה צהל
מרזיק
חללי אגדיר
אלנבי נוח
שכ הר חומה
עקיבא איגר
פומלה
הרב שפרן
אלקנדול
אל נסב
ראסל
הר עודד
מוסד גן מגד
אלרוייס
כהנוב אברהם
"דרור צ""י"
מהלר גוסטב ככר
גוש עציון א
"הנצי""ב רמת אפעל"
רודן
איכילוב יצחק
שכ בית ישראל
מזל דגים
שפינוזה מדר
שכ שער הגיא
מצדה שדרות
הצנובר נוה מונוסון
אל-מהדי
משעול שפריר
לאו פרוץ
רואבן
משה קריגר
בית יעקב
המלך דוד מלון
מעלות סנש חנה
מעון גיל עם
שמואל רודינסקי
שכ דקל
הפלטינה
תפוצות ישראל
ואדי אלסהילה
נוה
ישיבת ב מאיר
המשורר יצחק
ככר דליות
ילדי אוסלו
הצדיקים
ואדי וז
חיים זכאי
מעון שרה
"שד הנצי""ב"
הרב זווין
אלשראר
כפר יונה ב
יהושע ייבין
אבו חאמד
צור שלום צ
הצכים
אל ריאד'
מדעי
הרב שמן יוסף
דייר אל אסד
אורט ביס ימי
ש שלמה אבן גבירול
חצורית
אלעגמי
ש עמל
המתנחלים בהר
אל-ח'לואת
אסבסטונים ש
מיטל
חנקין דרך
נתיב הטרשים
דהר אלביאד
חטיבת כרמלי
הרובע הלטיני
עיילבון
פ חניתה ברל
ככר פרנק
איזדורה דנקן
נתיב הקרונית
גני רימונים
ש מע אקדמאים
יעקב משה טולידנו
דידס וינדהם
קרית חרשת
צלופחד
הירוק
אלמות'נא
שכ בטאנה
היין ככר
המיתנדבים ככר
מששוילי
אלאנבאר
ח'לת חשיש שכ הורדים
הברכה
וייס סטפן
סנש סמטה
העלייה
הדבש סמטה
אפרים
"המ""ג"
משעול תאשור
ב טנוס מ מסח
נ עמל אזבסט
חיים הלר
מכון אקדמאים
קדומים דרך
רחבת הקנאים
השקד רמת אפעל
"נחל זוויתן מ""ר"
אבי טאלב
סמירה מיס
ק שמונה ש ד
תקרית
בעהם אריה
הקקיון
ש ק עשור ג
דרך הטייסים
מרכז מסחרי חדש
רמז ככר
אזור הסיטי
אל-מחג'ר אלגרבי
צריפי עיריה
אטור
אבו עוביידה אל-גראח
ארמין שוורץ ככר
אדרת
משעול הכורם
ש ב אזבסטונ
מלון וושינגטון
יוסף גדיש
מע חצרים
ברקת ראובן
הרב בן ברוך
ש עממי חפץ חיים
רחל כהן
מוסד אמנה
אפרים גואטה
רום ארטודוק
ק עקרון חדש
רח טו סחנה א
פיליפ אוגוסטוס
ב זולוטוב יש
אבו עמאר
תלמי אלעזר
קינן
מעון יזרעאליה
אלוני אבא
העצמאות ד פ
בן מתתיהו
עציון אולפן
עי קופח
מסעודין אל עזאזמה
האמנות
המפלסים
דרך א-סלאם
עבד אל-גני
ישראל הלפרין
נסים הרב
נחום חפצדי
כסף
מחנה שועפט
חנה אורלוב
נחום שאדיקר
ש שחר
סער )ככר(
גב חנניה שכ
שביל היסמין
שדרות רמבן
חוטר
נבט משה
ש הרמן
ש עמידר עמש
ש מפו ק יובל
תראבין א-צאנע)ישוב(
שד שרת משה
הרליץ יוסף
אלעומרי
נאות גולדה מאיר
ש חסכן ב וגן
"לבונה ג""ע"
אלקורנפול
שיטריט
נוג'דאת
שושנה דמארי )ככר(
משעול אוכם
נתיב שדרות
אל פרג'
שפירא  חיים
"עמידר ג""ע"
ש מזרחי פ כץ
אל-כרם אל-עמיק
סימונובסקי
רחבת התור
גבורי עטרות
אום חלד ש
מלון פאלאס
"ככר ויצ""ו"
כנסיות
ח'לת אלמרדאוי
אל מוהג'ריין
שד צנחנים
תמרה יזרעאל
טרומפלדור שד
שולוב
בית זלוטוב
ש המקשר ב
סר ישעיהו ברלין
לדאיוב
סחנין
יאנסן
זרעים
כ שלם בלוק
עוז
בן שמן )שכון(
קמי
קורצאק ינוש
עומר בן אלחטאב
ש בר לב
פאטמה אל זהרא'
נחל אילון
"אח""י מעוז"
שקיראת
ראבעה אל-עדויה
הר עציון ישיבה
גרינגרט נתן
הרב קוטנר
שדרות וושינגטון
עומר אבן אלח'טאב
אשמורת יצחק
דובב מישרים
עגנון שי
צרציל
אלתעמיר
ב אריזה
ב סמטה
השהם
אורין
דמיטר פשב
אלדוירי
הר שני
מתחם התחנה
האגס
אהרון )שעשוע( עזרא
מדרסת אלבסליה
סמ זית
סמ בית שואבה
שטקליס מרים ילן
שביל שקדיה
שלום עותמי
בר יקר דב
שכ החיילים החדשה
פינת בן שמן
דבורה שביל
אלפוראת
איריס
האבץ
גני גן יבנה
מעלה המנחה
ילג פנת צפון
אל עראיש
רועי קליין
אל-ענב
החוה
אל ארד'
אל-גזאלי
משעול פרפרון
נוה דניאל
רחל ינאית )בן-צבי(
"תאנה מ""ר"
כיכר אליהו ארמוזה
מאנגר
ליאון רקאנטי
מוסד
אולפן בורוכב
המתכנן
גדליה בובליק
אל זוקאק
סמ יהושע
הטוב והמיטיב
משעול אפון
חכמי ישראל ש
ברול
דרך עמק זבולון
דרך בקעת אונו
ביר אל סיכה
ש אחוה עצמו
לנדאואר
אל-סלמה
ק שמונה אול
קרית גת
מזל בתולה
שכוני האלף
שכ הביכורים
בוקר
תופיק זיאד
שכ מחלול א
הרב צוקרמן
סולטן סולימאן
חיים אלפרין
הטרסות
האנקור
ש צנחנים
חוש אבו משע
מבצע בן עמי
ככר בובר
כאוכב הצפון
ש עמידר נ עו
רח ג כ שלם
בריג אמיל
אברהם המורה
ב חנינה חדש
שכ מצפה מנחם
הרב שלמה אוירבך
גב שאול
נחל קנה
ש חול קומ ט
ש רשטרום
שיח' יוסף גדבאן
"שדרת פ""ז"
ש פ הגדוד
קרית גואריש
דוד המלך ככר
ב אבות עמישב
מנדולינה
רבבה
ש נמסאווי
חבד שדרות
חלמיש
אדריכל רכטר
שכ גרדון
עוזה
דרך המלכים
אל כרם אל עמיק
אחוזת ברכפלד
מועדון צלילה
אבו תלול
אלנוורס
דוד ומשה מייזנר
מכס נורדאו
החיל האלמוני
לוויס עמנואל
המעונה שביל
אחים יפה
אל בס
מוסאל יצחק
המגינים שד
ש גן תמר
אלפורן
עומר אל מוח'תאר
מטולה ב פיין
הרב עידן מבורך
רמז בית אבות
הרב חוויתה רחמים
ברוידה יעקב
אל מנזול
אל - שיך
אזור תעשייה הערבה
פסגת רחל
באשתאש
ממזריץ
אל ערין
ש עולים נשר
סמ ענב
ברכת האילנות
ישראל מרוזין
שכ כ ענה מעב
הרב שטיימן צבי
מונפור
נוף השרון
הרב קוטלר
קהילות שום
"סמ נ""ס"
אלמרווה
הנציב
כנרות
בונה אליעזר
"סא""ל מורנו עמנואל"
סמ יונתן
משעול העופרים
בשור ב
משעול אדמון
עבאס
מתחם התחנה)מנשייה(
קם שדרות
שכ' הגורן
גבעת אלונים
מנחם ארבר
מע שמואל ב
ככר שניר
שטינשנידר
אל חמה
הלפר
יעקובזון
טוסקניני ארתור
יוסי בורסקאי
תותה עקבת
תל זיתון
המעבר
יער ברעם
רזניק
ש חסכון פלמח
"הצבר ג""ע"
בייתר
ככר זנזורי
מטרסרורץ
ש שניר
נחל שלף
הרב שמואל ברוך
רחבת יהל
מעבר בית הכנסת
ברץ טובה
חצור א ש עמי
שושן הבירה
משעול המעפיל
יצחק חילו
כנסת חזקיהו
דמשק אליעזר
הארי סמטה
נ. הירדן
נחל טוב
בורלא
עין כרם חקל
המליץ
שכ מסגד ג'בארין
"מבוא רעות מ""ר"
השרון סמ
לוקר
אלנבי
נתיב הפורצים
מע ג אולגה
צוקרמן צביה
אל מאוורנה
החשמונאים מ
רחבת הגלבוע
גבעת רם
סמ ביתר
סרטבה
שמואלין אהרן
א זיתון
אביגיל הכרמלית
נח קרומר
ש ההסתדרות
עינבר נוה מונוסון
הקורטם
ציפורים
שדרות אינשטין
ש שינפלד
"עומר ג""ע"
סדנא
ש חסכון חדש
סמ סטודיו
בית שקמה
נתן יהונתן
כנרת )קבוצה(
השרון ב
סמטת רקפת
התות
אליעזר נתיב
איסר הראל )כיכר(
"שקד צ""י"
הגדוד ב קליג
אילות השדה
מיזוג גלויות
עקבת אל מופ
אבא
משעול הנרקיס
ש גילעמל
מ מ תלפיות
אל סאלחייה
חים
אלטיבאת
ברש רועי מנחם
עיר גנים א
מלון עדי
נענע
"שכ האצ""ל"
האבוב
דוליצקי
משעול הקורא
רוגוזינסק
זנגויל
שביל התלמוד
שד טרומפלדור
איסתנבול
ביר אל סביל
הר סנה מכבים רעות
סוק אל ח'אן
יעקב מרידור
פארק לאומי
פגה עמידר
שביל הפטדה
נאות ים
קירשטיין הרב
א נבי שועייב
יא חללי מנכן
קהילת קובנה
דרך חיים
בנימין רב
בעל נס
ככר גדעון האוזנר
שד' הארזים רמת אפעל
ציטלין הלל
קירון
שד הזמיר
קהלת רובנה
ש אזבסט גב א
ישראלי יצחק
ש לדוגמא
אוסקר כהן
ליאונרדו דה וינצי
מילסון יוסף צבי
גלי תכלת
אל-שהאמה
ככר העריה
ככר פטישי
זיוואגו
מל סן גונס
מחנה ו
ש אליכין
האחיות
אשר אורנבך
צ'מגוי
"שדרת עו""ד מרש יעקב"
סמ מרגנית
סמ שפר
אסיא
ש אזבסטונ ג
יהונתן
"ל""א"
איפרגן ככר
הרבי מבכרך
חקלאי זאב
רובע ד
ב שטמרמן
הרבי מקוטוב
שכ בני תורה
משיח מירזיוף
ניר עציון
קרית הרמא
אבו חושום
ש מעוז אביב ב'
זונאבנד יחזקאל
אל-בריד
זכלה
מלון היאס
אלדרג'ה
גרינשפון הרצל
הרב פתחיה
אל זוביר בן אלעואם
מח יעקב ש
עמידר ג
קרית ים ב
שכ פלגי מים
ככר הנמרים
שכ טנא
משה זאב פלדמן
אלורדה
נחל קדרון
כרם יבנה יש
בנין בריטי
"עירית ג""ע"
קוממיות שכ
משה בורנשטיין
ש חסכון עלית
אדם
סמטה תוחלת
אברהם זכאי
וזניץ ב אבות
רויגו
בן יאיר אליעזר
רינס ב גולן
ש נאות אפקה א'
נוה גד
באב גאונמה
הילמן משה
החבצלות
חיפה )רוממה(
"המע""ר החדש"
ק היובל דרך
אל מקיל
ק נחום רח ג
הרזה
אל-ביאדר
עלי הכהן
גת רימון
"רח כ""א"
שכ אלבסאתין
בית שאן ש ד
ש חדש נוף י
זכריה עופרי
נמנמן
"הנח""ל כפר אז""ר"
סואעד חמרייה )ישוב(
בראד הרב
בהד אחד
פסח קולר
השומרון סמטה
כפר יוסף א
דרך חברון
קש מלון שרה
א-זהרא
שרת
ארתור רובינשטיין
הדרים הצעירה
מע מקור חיים
"יש""א ברכ""ה"
ברלוי
דוד בן הרוש
ואדי סוארחה
ברוזה שמואל
ביר א סכה
אצג
יוסף טל
לבזובסקי
אל שורא
חנה שוסהיים
שביל השמש
עין תכלת שד
לניאדו
חיים עטר
אבוטור
ככר ארנולד שנברג
ק האוניברסי
צדוק בן אהרון
בענה
אנגל יואל
גולדברג
ילן
הנוי
מאורצי גוטליב
צדק צמח
בן מוסא גק
פתחיה מרגנשבורג
צרניאקוב
ש שלומי
"ככר מג""ב"
ארגוב שלמה
פרץ ברנשטיין
אלשגרה
משעול טבת
מעב נפוליאן
אשדות יעקב מאחד
אל-מוע'אר
ק עשור
גיורא יוספ
ש ערוני לט
כפר עיברי
פרידמן הרב
אלסנדיאנה
רח פה
אל-ברק
קהילת שומ
הילאל
שכ אלעראיש
מיכה סמ
מכללת אריאל
משעול הרדוף
אל-נסבי
"ד""ר בודנהיימר מקס"
סמ אקליפטוס
הגדעונים
הגבולות
ח'אלית אלתות
ככר גיני בן ציון
מגן דוד
סמ נחל חמדה
נרד
יאיר חפוטא
ג שאול הורבט
ש עמדר נ עו
כיכר טהר לב
קנאנה
האפרתי יוסף
חוש אלשי
הרב אלטשולר דוד
לקיש
ככר נפתלי וידרא
נחל תמנה
ש ח משוח ק ש
יוסי בן חלפתא
נווה סורקיס
משטרת כנען
המלך שלמה
באב אלנסב
נחל יקין
המברק
פארק תעשייה
"כרם מהר""ל"
משעול הכתרון
ש וולג'ה
ש חיילים א
אל ג'בור
מלל
אהרון משעול
"בית אב""א"
אלבוטמה
שביל הנחליאלי
בן חקון
הר תורען מכבים רעות
סמ תשבי
קארו
שלומציון מל
שדרות רות
מעלה דפנה
שד דוד המלך
מרכז )מרכז כלל(
די-רוסי
ש מוסררה
פיכמן יעקב
משה דובדבני
מן קלמן
פרנקל ידידיה
שורק
ארנים ב
תשבץ
אוריין
חסון עוזי
פנימי בויאר
רוטמן
שכ אל קינה
ואלוס
שד צרציל
להגשמה
אלנבי סלאח
מרר
ביר אלמכסור
סמטת התאנה
כרם אל זאהר
"תומר מ""ר"
ביירון
הרב אלטשולר
ענאתה החדשה
שכ כפר זיו
חדד
כדורי ביהס
פומבדיתא
נעומי שמר
שכונת גילון
חמדת ימים
רמבם ב שבח
ככר נעמת
גתות
צפונית חדשה
הפלמח ב קובי
חרש
בית דב
אחי רשף
משעול יגאל אלון
שטח בנוי
יחיא צהרי
ראש העין ש
אהרון דב
רבן
רבקה אמנו
הרב זוננפלד
קדושי השואה
מבצע הדקל
קליבנר עמיחי
"ע""ח"
אלמחאג'ר
נוה כרמית
ע'רבי
ניירוז
הסיס
המכונאי
יעקב הופמן
ביס חקל עיר
אדלר ישראל יהודה
סמ ב
הרב אנגל וידאל
שכ התמר
השופט ברנדייס
ענאב
טרפון רבי שד
חוף ארגמן
סמ טפח
ג'עסאס
וייצמן שדרות
ש עמישב
ש נחל רח ג
שכ גיבשטיין
שטרן איזק
הרב מנדל בריכטא
אלנעאמה
שכונת הסילו
בנימינה-גבעת עדה
קריית ארבע
"מנא""י"
אל-ארשאד
נסיכה
מרכז מיטרני
זיסמן עימנואל
עש אל-עוראב
ש עובדים
הרב זוין
מחנות קפריסין
הפור
המרכז
יוסי הבורסקאי
אל נזהא
שמשון צ'רטוק
הולצמן
אנשי הדממה
כרם אל גמאל
חי הכהן
מרכז-מדרום למסגד
סחנה ג רח י
ביח נוה און
ש שומרי אמונ
צבי שהם
טוקאיר מוסד
ברון דבורה
אל ביר אל עארבי
ש דאנז
מייסדי ירקונה
ממן יוסף
גוט לוין
רחש ב סלע
ש יוהנסבורג
אל מוחתאר
המשעול התלול
אל-דוקטור
"טבלן מ""ר"
אביגדור אביטל
המלך יהושפט
אל משמש
שייח' ג'אבר
ביבר שלמה
ש נוף שאן
הלחי משעול
קורות העיתים
מבצע ארז
כיכר אנה פרנק
ש נווה דקלים
יפה ושמואל שכטר
אל חמווי
אל-ברוג
מוסד צפת הר כנען
חורב ככר
אל ווקף
עין לגרון
בית ספר שדה
מעבר השקנאי
אלוף יצחק חופי
שד הקרן הקימת
שפירא מ חיים
דאוד ראזק
השמורה
יאן מסריק
סמטת התמר
אל חאלה
מרדכי שרעבי
יובל ש סטוד
מרכז קליטה ע
טריווש יוסף אליהו
הגיחון
אלחיאת
ברוך מגורליץ
ש רמת רמז
העם הצרפתי
חאן אל פרנג
אל - באשק
חופים
גיבשטיין
אום טאובה
אלשמיה
כיכר נרות שבת קודש
כיכר אבנור חנה
אל בארודי
רייצ'ק עזריאל
פסגת זאב
מדרגות ואדי
פסון
האורגן
דרך אילת
מוסרות
נורדאוי
אלריחאניה
שכ אלהרובה
אל-קורטבי
אני מאמין
ככר הפיליפינים
אבו אלקאסם אלשאבי
שכ אל-קלעה
מבוא פרנקל שלמה
רבי לויטס
אחרית הימים
הילדס היימר
חורי מרדכי
הרב פונצ'יק מנחם
עין חרוד)איחוד(
יונה צבי
רייכמן
גוטליב סמ
סרלין
דהארי
סמ התמר
חייבי משה
כפר הבדווים
גטה
משעול הדקל
גבעת קומונה
כיכר שרקרק
הזרזיר
דהר אלמגארה
הלפרין
אלברי
שביל הקורנס
אל-מוודה
"י""א הספורטאים"
אבן יצחק גלעד
זק הלוי
התעשיות
שביל הצוקים
צבי גור
יזרעאלה
סמ גור יהודה
דרך משואה
שביל שדמה
ש יא
יצחק גולדהירש
אולפן מוצקין
יורם
חצר-אדר
דרך סור באחר
רובע הנוצרי
זיקו גרציאני
יותם המלך
ב מטראן כתו
ש שחמון
בית המעיין
יעקב מאיר הכהן
גבריאל ליפמן
נטעים
יוסף חיים ברנר
מאיה
ג'בר
נתיב החרוב
קלבנוב
מרה )מרק ( מושביץ
ש עירוני חד
הרמא
ליוויק
אומן ישראל
נחל אלכסנדר
הצ'לו
אלתאנויה
הרב מסאס
טיילת בולטימור
יצחק ניסים הרב
מז דוג
הגיר
"נתיה הל""ה"
אזור יג
אל מוהאריגון
אום חלד
ש ק שמואל
מעלה הערבה
בן ארצי
שבט לוי
כץ יעקב
ב אברהם ישי
בית עונא
אל-נבי רובין
מדריד
אלרם שכ
החליל
ש ניות
החייל רחמים אלשייך
יוסף יגר
בוקשפן שמעון
ש נווה אלון
ים כנרת
הקציעות
כרם אלגבלי המזרחי
ש צ קבע אלנב
שמאע שכ
שכ החיילים
ש אחוה ב כהן
אל-חלאק'
אזור תעשיה עמל ב
עירון
נחלת אחים
העשור שד
סמ רשבג
נחל תלול
ש עובד י נו
הר קירטון
סמ הבשור
אוניברס בן גוריון
המעוף
דרך השיבולים
ב שילד
"אדמו""ר מהר""ש"
יהדות הדממה
ביח עזר נשי
כיכר אלכסנדר היידן
יוסף אהרן
שלוה במדבר
מראד
סמטת העייט
מנחם דידנר
שכטר
אל-אח'ווה
חנוך אלבק
ראבן
פנץ נתן
עיון קארא
ש עמידר דרום
נחל ניסנית
עמישב ש פינ
הגעתון שדרות
שדרות דגנית
אל מעסרה
שד ציונות
זכריה מד
שכ אסואניה - דליה
פוריה ביח
אילוביצקי
איילה סמ
כוילפה
רמת מגשימים
מעונות הטכניון
ליידי אדית
רח ו כפר שלם
הנקרה
אלשתיווי
שביל הסביון
משה ואלין
מ . ק . כנען
כיכר גינטר פרידלנדר
קלע אלון
מאיר תלמי
אבו בקר
מחנה קפריסין
מטולה ב לוין
תחנת רכבת
ק שלום מל בס
רומא
בועז בקר
